"Strategy";"randomWalkTemperature1";"randomWalkTemperature2";"randomWalkTemperature3";"randomWalkTemperature4";"randomWalkTemperature5";"randomSwaps1";"randomSwaps2";"randomSwaps3";"randomSwaps4";"randomSwaps5";"randomSwaps6";"randomSwaps7";"randomSwaps8";"randomSwaps9";"randomSwaps10";"acceptedRandomSwaps1";"acceptedRandomSwaps2";"acceptedRandomSwaps3";"acceptedRandomSwaps4";"acceptedRandomSwaps5";"acceptedRandomSwaps6";"acceptedRandomSwaps7";"acceptedRandomSwaps8";"acceptedRandomSwaps9";"acceptedRandomSwaps10";"KS";"euclideanClusterMean1";"euclideanClusterMean2";"euclideanClusterMean3";"euclideanClusterMean4";"euclideanClusterMean5";"euclideanClusterMean6";"euclideanClusterMean7";"euclideanClusterMean8";"euclideanClusterMean9";"euclideanClusterMean10";"euclideanClusterMean11";"euclideanClusterMean12";"euclideanClusterMean13";"euclideanClusterMean14";"euclideanClusterMean15";"euclideanClusterMean16";"euclideanClusterMean17";"euclideanClusterMean18";"euclideanClusterMean19";"euclideanClusterMean20";"chiSquareClusterMean1";"chiSquareClusterMean2";"chiSquareClusterMean3";"chiSquareClusterMean4";"chiSquareClusterMean5";"chiSquareClusterMean6";"chiSquareClusterMean7";"chiSquareClusterMean8";"chiSquareClusterMean9";"chiSquareClusterMean10";"chiSquareClusterMean11";"chiSquareClusterMean12";"chiSquareClusterMean13";"chiSquareClusterMean14";"chiSquareClusterMean15";"chiSquareClusterMean16";"chiSquareClusterMean17";"chiSquareClusterMean18";"chiSquareClusterMean19";"chiSquareClusterMean20";"EX";"EY";"EX2";"EY2";"EXY"
6;0,253066666666667;0,15;0,137066666666667;0,2896;0,205866666666667;1072;0;0;0;1044;0;0;1110;0;1157;1834;0;0;0;1890;0;0;1958;0;1818;0,0754966615255331;0,0534666666666667;0,0549333333333333;0,0362666666666667;0,0634666666666667;0,0308;0,0666666666666667;0,0312;0,0541333333333333;0,0448;0,048;0,0481333333333333;0,0322666666666667;0,0936;0,0592;0,0729333333333333;0,0585333333333333;0,0386666666666667;0,0298666666666667;0,038;0,0450666666666667;0,0536;0,0550666666666667;0,0364;0,0636;0,0309333333333333;0,0668;0,0313333333333333;0,0542666666666667;0,0449333333333333;0,0481333333333333;0,0482666666666667;0,0324;0,0937333333333333;0,0593333333333333;0,0730666666666667;0,0586666666666667;0,0388;0,03;0,0381333333333333;0,0452;4,74831500837386;4,86692139805326;28,2890437875106;32,6914055205876;25,6513741718653
6;0,2656;0,1528;0,154133333333333;0,305866666666667;0,205466666666667;1080;0;0;0;953;0;0;1031;0;1179;1925;0;0;0;1837;0;0;1868;0;1870;0,0809923016440222;0,0344;0,0384;0,0561333333333333;0,0969333333333333;0,0696;0,0518666666666667;0,0286666666666667;0,0448;0,0442666666666667;0,0329333333333333;0,0368;0,0586666666666667;0,062;0,0344;0,0274666666666667;0,0616;0,0444;0,0494666666666667;0,0690666666666667;0,0581333333333333;0,0345333333333333;0,0385333333333333;0,0562666666666667;0,0970666666666667;0,0696;0,052;0,0286666666666667;0,0449333333333333;0,0444;0,0330666666666667;0,0369333333333333;0,0588;0,0621333333333333;0,0345333333333333;0,0276;0,0617333333333333;0,0445333333333333;0,0496;0,0692;0,0582666666666667;4,59579287632666;4,88053538551571;26,3850229218304;33,5286789635721;23,1648137228917
6;0,2616;0,147866666666667;0,145066666666667;0,2972;0,197466666666667;1094;0;0;0;1059;0;0;1040;0;1262;1899;0;0;0;1886;0;0;1804;0;1911;0,131146473163887;0,0428;0,0482666666666667;0,0797333333333333;0,0334666666666667;0,0742666666666667;0,0548;0,0178666666666667;0,0608;0,052;0,0498666666666667;0,0386666666666667;0,0677333333333333;0,0376;0,0328;0,0522666666666667;0,0606666666666667;0,0308;0,0225333333333333;0,0642666666666667;0,0788;0,0429333333333333;0,0484;0,0798666666666667;0,0336;0,0744;0,0549333333333333;0,018;0,0609333333333333;0,0521333333333333;0,05;0,0388;0,0678666666666667;0,0377333333333333;0,0329333333333333;0,0524;0,0608;0,0309333333333333;0,0226666666666667;0,0644;0,0789333333333333;4,56238045050873;5,74064469904124;25,6786097950187;41,5537793280729;27,5252568737023
6;0,2568;0,146666666666667;0,160266666666667;0,282133333333333;0,197733333333333;1038;0;0;0;941;0;0;1124;0;1179;1821;0;0;0;1881;0;0;1895;0;1903;0,0867706954125332;0,0458666666666667;0,0721333333333333;0,0504;0,0625333333333333;0,0464;0,0468;0,0377333333333333;0,0644;0,0590666666666667;0,0461333333333333;0,0614666666666667;0,0716;0,0577333333333333;0,0482666666666667;0,0512;0,0334666666666667;0,0268;0,0274666666666667;0,0364;0,0541333333333333;0,046;0,0722666666666667;0,0505333333333333;0,0626666666666667;0,0465333333333333;0,0469333333333333;0,0378666666666667;0,0645333333333333;0,0592;0,0462666666666667;0,0616;0,0717333333333333;0,0578666666666667;0,0484;0,0513333333333333;0,0336;0,0269333333333333;0,0276;0,0365333333333333;0,0542666666666667;4,7503299865688;5,33435608749634;28,4557325003105;37,6285061531952;27,3200579878786
6;0,260933333333333;0,162933333333333;0,143466666666667;0,288266666666667;0,201466666666667;971;0;0;0;1092;0;0;1035;0;1180;1841;0;0;0;1820;0;0;1893;0;1946;0,0841156473906147;0,05;0,0434666666666667;0,0749333333333333;0,02;0,0390666666666667;0,0362666666666667;0,0649333333333333;0,0593333333333333;0,0733333333333333;0,0602666666666667;0,0577333333333333;0,0289333333333333;0,0468;0,0913333333333333;0,0373333333333333;0,0358666666666667;0,0508;0,0430666666666667;0,0469333333333333;0,0396;0,0501333333333333;0,0436;0,0750666666666667;0,0201333333333333;0,0392;0,0364;0,0650666666666667;0,0594666666666667;0,0734666666666667;0,0604;0,0578666666666667;0,0290666666666667;0,0469333333333333;0,0914666666666667;0,0374666666666667;0,036;0,0509333333333333;0,0432;0,0470666666666667;0,0397333333333333;4,2597186213358;4,79694136190782;23,5068342532156;32,2056154662608;23,7332813042284
6;0,263066666666667;0,156666666666667;0,148666666666667;0,286;0,2016;996;0;0;0;1032;0;0;1054;0;1202;1805;0;0;0;1831;0;0;1903;0;1961;0,0725212553241906;0,0236;0,0276;0,0433333333333333;0,0968;0,0432;0,0522666666666667;0,0397333333333333;0,0544;0,0450666666666667;0,0514666666666667;0,0410666666666667;0,0369333333333333;0,0749333333333333;0,0628;0,026;0,0489333333333333;0,0434666666666667;0,0512;0,0492;0,088;0,0237333333333333;0,0277333333333333;0,0434666666666667;0,0969333333333333;0,0433333333333333;0,0524;0,0398666666666667;0,0545333333333333;0,0452;0,0516;0,0412;0,0370666666666667;0,0750666666666667;0,0629333333333333;0,0261333333333333;0,0490666666666667;0,0436;0,0513333333333333;0,0493333333333333;0,0881333333333333;4,43321862768847;4,57689995384212;25,4169686601502;30,040425753106;21,0797481396582
6;0,2608;0,1496;0,150266666666667;0,284266666666667;0,196933333333333;974;0;0;0;989;0;0;1153;0;1215;1842;0;0;0;1790;0;0;1939;0;1929;0,087696781133874;0,0406666666666667;0,0472;0,0410666666666667;0,0362666666666667;0,0257333333333333;0,0562666666666667;0,0470666666666667;0,0410666666666667;0,0361333333333333;0,0416;0,0456;0,0621333333333333;0,0282666666666667;0,114266666666667;0,0558666666666667;0,0685333333333333;0,0462666666666667;0,0465333333333333;0,0588;0,0606666666666667;0,0408;0,0473333333333333;0,0412;0,0364;0,0258666666666667;0,0564;0,0472;0,0412;0,0362666666666667;0,0417333333333333;0,0457333333333333;0,0622666666666667;0,0284;0,1144;0,0558666666666667;0,0686666666666667;0,0464;0,0466666666666667;0,0589333333333333;0,0608;4,17764168380563;4,73503327549415;23,4354875698469;32,2608453931904;22,9072628074424
6;0,242266666666667;0,145866666666667;0,147733333333333;0,286933333333333;0,208666666666667;1098;0;0;0;1041;0;0;1024;0;1186;1932;0;0;0;1887;0;0;1827;0;1854;0,10185633485323;0,0392;0,0325333333333333;0,0718666666666667;0,0514666666666667;0,0686666666666667;0,0596;0,0478666666666667;0,0417333333333333;0,0424;0,024;0,0421333333333333;0,0796;0,0486666666666667;0,0590666666666667;0,0316;0,0433333333333333;0,0493333333333333;0,0518666666666667;0,0457333333333333;0,0693333333333333;0,0393333333333333;0,0326666666666667;0,072;0,0516;0,0688;0,0597333333333333;0,048;0,0418666666666667;0,0425333333333333;0,0241333333333333;0,0422666666666667;0,0797333333333333;0,0488;0,0592;0,0317333333333333;0,0434666666666667;0,0494666666666667;0,052;0,0458666666666667;0,0694666666666667;4,10392619417633;4,9944559009725;21,8039446934346;35,0473296582751;22,1469127623382
6;0,2428;0,1532;0,150533333333333;0,287466666666667;0,1968;1009;0;0;0;1080;0;0;1059;0;1154;1810;0;0;0;1922;0;0;1865;0;1903;0,0651839946597435;0,0476;0,0572;0,0397333333333333;0,04;0,0317333333333333;0,0322666666666667;0,0516;0,07;0,052;0,0421333333333333;0,0482666666666667;0,0510666666666667;0,0322666666666667;0,0654666666666667;0,044;0,0517333333333333;0,0544;0,0550666666666667;0,0529333333333333;0,0805333333333333;0,0477333333333333;0,0573333333333333;0,0398666666666667;0,0401333333333333;0,0318666666666667;0,0324;0,0517333333333333;0,0701333333333333;0,0521333333333333;0,0422666666666667;0,0484;0,0512;0,0324;0,0656;0,0441333333333333;0,0518666666666667;0,0545333333333333;0,0552;0,0530666666666667;0,0806666666666667;4,28538709151871;4,92259881213036;24,3039595337807;34,2403860816685;23,8716082974867
6;0,255333333333333;0,147066666666667;0,146666666666667;0,2872;0,200533333333333;991;0;0;0;1009;0;0;1102;0;1186;1773;0;0;0;1882;0;0;1910;0;1935;0,0620424591369767;0,0465333333333333;0,0538666666666667;0,0509333333333333;0,0485333333333333;0,0412;0,0397333333333333;0,0689333333333333;0,0457333333333333;0,0461333333333333;0,0373333333333333;0,0701333333333333;0,038;0,0469333333333333;0,0133333333333333;0,0562666666666667;0,0369333333333333;0,0676;0,0505333333333333;0,0870666666666667;0,0542666666666667;0,0466666666666667;0,054;0,0510666666666667;0,0486666666666667;0,0413333333333333;0,0398666666666667;0,0690666666666667;0,0458666666666667;0,0462666666666667;0,0374666666666667;0,0702666666666667;0,0381333333333333;0,0470666666666667;0,0134666666666667;0,0564;0,0370666666666667;0,0677333333333333;0,0506666666666667;0,0872;0,0544;4,56447110663935;4,88688969683535;26,6943619868265;34,4967463639014;25,3728693456665
6;0,252666666666667;0,155466666666667;0,154933333333333;0,282133333333333;0,196533333333333;985;0;0;0;1028;0;0;1080;0;1244;1868;0;0;0;1892;0;0;1870;0;1870;0,0514292261260605;0,0704;0,0698666666666667;0,0576;0,0542666666666667;0,036;0,0557333333333333;0,0557333333333333;0,0225333333333333;0,0265333333333333;0,0450666666666667;0,0633333333333333;0,0508;0,0446666666666667;0,0546666666666667;0,056;0,0429333333333333;0,0526666666666667;0,0477333333333333;0,0644;0,0290666666666667;0,0705333333333333;0,07;0,0577333333333333;0,0544;0,0361333333333333;0,0558666666666667;0,0557333333333333;0,0226666666666667;0,0266666666666667;0,0452;0,0634666666666667;0,0509333333333333;0,0448;0,0548;0,0561333333333333;0,0430666666666667;0,0528;0,0478666666666667;0,0645333333333333;0,0292;4,53016740920258;4,88804244206891;26,5392339605732;34,273219498498;25,4690869894373
6;0,257466666666667;0,158533333333333;0,147333333333333;0,2996;0,206266666666667;1051;0;0;0;1041;0;0;1066;0;1161;1835;0;0;0;1855;0;0;1933;0;1877;0,0871774917036827;0,046;0,0276;0,0349333333333333;0,0508;0,0405333333333333;0,0712;0,0413333333333333;0,0481333333333333;0,0368;0,0418666666666667;0,0672;0,0796;0,0352;0,0772;0,0326666666666667;0,0437333333333333;0,0405333333333333;0,0494666666666667;0,0696;0,0656;0,0461333333333333;0,0277333333333333;0,0350666666666667;0,0509333333333333;0,0406666666666667;0,0713333333333333;0,0414666666666667;0,0482666666666667;0,0369333333333333;0,042;0,0673333333333333;0,0797333333333333;0,0353333333333333;0,0773333333333333;0,0328;0,0438666666666667;0,0406666666666667;0,0496;0,0697333333333333;0,0657333333333333;4,15549182203121;4,7680321598673;22,4059814776525;31,6812871945139;21,3754030503036
6;0,248133333333333;0,1508;0,140533333333333;0,290533333333333;0,200266666666667;1037;0;0;0;1049;0;0;1057;0;1208;1856;0;0;0;1870;0;0;1872;0;1902;0,101159733561781;0,0653333333333333;0,0444;0,0332;0,058;0,0314666666666667;0,0612;0,0582666666666667;0,0676;0,0358666666666667;0,0648;0,0456;0,0496;0,0484;0,0645333333333333;0,0313333333333333;0,0253333333333333;0,0601333333333333;0,0537333333333333;0,0364;0,0648;0,0654666666666667;0,0445333333333333;0,0333333333333333;0,0581333333333333;0,0316;0,0613333333333333;0,0584;0,0677333333333333;0,036;0,0649333333333333;0,0457333333333333;0,0497333333333333;0,0485333333333333;0,0646666666666667;0,0314666666666667;0,0254666666666667;0,0602666666666667;0,0538666666666667;0,0365333333333333;0,0649333333333333;4,21456621655017;4,60647831372449;23,6548077376523;30,5619410227668;21,699584708033
6;0,2468;0,15;0,151466666666667;0,2972;0,197866666666667;1068;0;0;0;1025;0;0;994;0;1137;1950;0;0;0;1904;0;0;1832;0;1814;0,0991094763024021;0,0488;0,04;0,0282666666666667;0,110133333333333;0,0358666666666667;0,0718666666666667;0,0365333333333333;0,034;0,03;0,0444;0,0632;0,0418666666666667;0,0838666666666667;0,0532;0,0529333333333333;0,0466666666666667;0,0365333333333333;0,0257333333333333;0,0752;0,0409333333333333;0,0489333333333333;0,0401333333333333;0,0284;0,110266666666667;0,036;0,072;0,0366666666666667;0,0341333333333333;0,0301333333333333;0,0445333333333333;0,0633333333333333;0,042;0,084;0,0533333333333333;0,0530666666666667;0,0468;0,0366666666666667;0,0258666666666667;0,0753333333333333;0,0410666666666667;4,82603679869677;4,63953647268961;29,0729461254384;30,3600013983013;23,7762634339658
6;0,252133333333333;0,137466666666667;0,1532;0,290266666666667;0,206133333333333;1101;0;0;0;1026;0;0;1115;0;1112;1906;0;0;0;1851;0;0;1923;0;1820;0,119161381211234;0,0538666666666667;0,0372;0,0397333333333333;0,110666666666667;0,0517333333333333;0,0281333333333333;0,0264;0,0722666666666667;0,0362666666666667;0,0602666666666667;0,0589333333333333;0,0529333333333333;0,0590666666666667;0,0589333333333333;0,0304;0,0693333333333333;0,0277333333333333;0,0224;0,0778666666666667;0,0258666666666667;0,054;0,0373333333333333;0,0398666666666667;0,1108;0,0518666666666667;0,0282666666666667;0,0265333333333333;0,0724;0,0364;0,0604;0,0590666666666667;0,0530666666666667;0,0592;0,0590666666666667;0,0305333333333333;0,0694666666666667;0,0278666666666667;0,0225333333333333;0,078;0,026;4,85022186926487;4,77170553896821;28,8984598714737;31,1206312257311;23,8506037999016
6;0,26;0,1516;0,1516;0,290666666666667;0,2032;1072;0;0;0;1019;0;0;1058;0;1191;1862;0;0;0;1903;0;0;1853;0;1882;0,0484202974841001;0,0590666666666667;0,0566666666666667;0,0564;0,0576;0,0384;0,0484;0,0366666666666667;0,048;0,0301333333333333;0,0450666666666667;0,0522666666666667;0,0442666666666667;0,0516;0,0714666666666667;0,0653333333333333;0,0585333333333333;0,0306666666666667;0,0381333333333333;0,0604;0,0509333333333333;0,0592;0,0568;0,0565333333333333;0,0577333333333333;0,0385333333333333;0,0485333333333333;0,0368;0,0481333333333333;0,0302666666666667;0,0452;0,0524;0,0444;0,0517333333333333;0,0716;0,0654666666666667;0,0586666666666667;0,0308;0,0382666666666667;0,0605333333333333;0,0510666666666667;4,59269293099613;5,0754416603557;26,9892337349576;35,3794643505862;25,8439425654474
