"Strategy";"randomWalkTemperature1";"randomWalkTemperature2";"randomWalkTemperature3";"randomWalkTemperature4";"randomWalkTemperature5";"randomSwaps1";"randomSwaps2";"randomSwaps3";"randomSwaps4";"randomSwaps5";"randomSwaps6";"randomSwaps7";"randomSwaps8";"randomSwaps9";"randomSwaps10";"acceptedRandomSwaps1";"acceptedRandomSwaps2";"acceptedRandomSwaps3";"acceptedRandomSwaps4";"acceptedRandomSwaps5";"acceptedRandomSwaps6";"acceptedRandomSwaps7";"acceptedRandomSwaps8";"acceptedRandomSwaps9";"acceptedRandomSwaps10";"KS";"euclideanClusterMean1";"euclideanClusterMean2";"euclideanClusterMean3";"euclideanClusterMean4";"euclideanClusterMean5";"euclideanClusterMean6";"euclideanClusterMean7";"euclideanClusterMean8";"euclideanClusterMean9";"euclideanClusterMean10";"euclideanClusterMean11";"euclideanClusterMean12";"euclideanClusterMean13";"euclideanClusterMean14";"euclideanClusterMean15";"euclideanClusterMean16";"euclideanClusterMean17";"euclideanClusterMean18";"euclideanClusterMean19";"euclideanClusterMean20";"chiSquareClusterMean1";"chiSquareClusterMean2";"chiSquareClusterMean3";"chiSquareClusterMean4";"chiSquareClusterMean5";"chiSquareClusterMean6";"chiSquareClusterMean7";"chiSquareClusterMean8";"chiSquareClusterMean9";"chiSquareClusterMean10";"chiSquareClusterMean11";"chiSquareClusterMean12";"chiSquareClusterMean13";"chiSquareClusterMean14";"chiSquareClusterMean15";"chiSquareClusterMean16";"chiSquareClusterMean17";"chiSquareClusterMean18";"chiSquareClusterMean19";"chiSquareClusterMean20";"EX";"EY";"EX2";"EY2";"EXY"
4;0,254;0,153333333333333;0,147333333333333;0,2932;0,2052;522;213;112;43;518;209;107;565;283;645;898;703;583;342;914;726;603;929;816;986;0,0865043406140348;0,0436;0,024;0,0586666666666667;0,0558666666666667;0,0690666666666667;0,0532;0,0242666666666667;0,0497333333333333;0,0612;0,0566666666666667;0,0869333333333333;0,036;0,0498666666666667;0,0717333333333333;0,0242666666666667;0,0612;0,026;0,0237333333333333;0,0646666666666667;0,0593333333333333;0,0437333333333333;0,0241333333333333;0,0588;0,056;0,0692;0,0533333333333333;0,0244;0,0498666666666667;0,0613333333333333;0,0568;0,0870666666666667;0,0361333333333333;0,05;0,0718666666666667;0,0244;0,0613333333333333;0,0261333333333333;0,0238666666666667;0,0648;0,0594666666666667;4,51057680083292;4,93833103170041;25,1119307304283;32,5908743007678;23,0452434165654
4;0,256666666666667;0,162266666666667;0,150666666666667;0,280666666666667;0,202266666666667;471;176;96;39;517;215;107;553;273;585;879;694;591;387;949;759;598;931;777;935;0,116850229764703;0,0289333333333333;0,0437333333333333;0,0210666666666667;0,0394666666666667;0,0390666666666667;0,0428;0,0412;0,0366666666666667;0,0476;0,0766666666666667;0,0628;0,0558666666666667;0,0596;0,0562666666666667;0,0452;0,0822666666666667;0,0664;0,0717333333333333;0,0490666666666667;0,0336;0,0290666666666667;0,0438666666666667;0,0212;0,0396;0,0392;0,0429333333333333;0,0413333333333333;0,0368;0,0477333333333333;0,0768;0,0629333333333333;0,056;0,0597333333333333;0,0564;0,0453333333333333;0,0824;0,0665333333333333;0,0718666666666667;0,0492;0,0337333333333333;4,47967081209741;4,37123741413154;25,4997877404744;28,9021435389348;22,72986488171
4;0,254;0,160666666666667;0,145866666666667;0,2864;0,202;519;218;88;40;538;269;107;558;260;619;950;737;504;374;902;753;604;924;794;958;0,105739408692029;0,0374666666666667;0,0461333333333333;0,0321333333333333;0,0238666666666667;0,0168;0,0492;0,0717333333333333;0,0482666666666667;0,0626666666666667;0,0506666666666667;0,0449333333333333;0,0798666666666667;0,0526666666666667;0,0492;0,0328;0,102266666666667;0,0417333333333333;0,06;0,0554666666666667;0,0421333333333333;0,0376;0,0462666666666667;0,0322666666666667;0,024;0,0169333333333333;0,0493333333333333;0,0718666666666667;0,0484;0,0628;0,0508;0,0450666666666667;0,08;0,0528;0,0493333333333333;0,0328;0,1024;0,0418666666666667;0,0601333333333333;0,0556;0,0422666666666667;4,29638479803686;4,50870293471561;23,5369729109448;29,7774432381142;22,1449409486119
4;0,243333333333333;0,1444;0,142933333333333;0,286;0,204533333333333;555;200;116;34;505;220;112;526;280;599;935;722;558;363;916;702;596;940;804;964;0,075822919267449;0,0709333333333333;0,0457333333333333;0,0250666666666667;0,0724;0,0348;0,0410666666666667;0,0498666666666667;0,0802666666666667;0,0566666666666667;0,0477333333333333;0,072;0,036;0,0445333333333333;0,0368;0,0476;0,0413333333333333;0,0604;0,0410666666666667;0,0574666666666667;0,0382666666666667;0,0710666666666667;0,0458666666666667;0,0252;0,0725333333333333;0,0349333333333333;0,0412;0,05;0,0804;0,0568;0,0478666666666667;0,0721333333333333;0,0361333333333333;0,0446666666666667;0,0369333333333333;0,0477333333333333;0,0414666666666667;0,0605333333333333;0,0412;0,0576;0,0384;4,637430353893;4,63381141592754;27,1334897111963;31,0012793249252;23,9230734388598
4;0,254666666666667;0,153066666666667;0,1508;0,293733333333333;0,194266666666667;456;220;81;38;547;231;137;532;282;581;882;774;510;387;926;736;622;935;808;920;0,0581878281025705;0,0585333333333333;0,0293333333333333;0,0553333333333333;0,0484;0,0630666666666667;0,0649333333333333;0,0552;0,0389333333333333;0,0334666666666667;0,044;0,0812;0,04;0,0658666666666667;0,0377333333333333;0,0421333333333333;0,0602666666666667;0,0294666666666667;0,0442666666666667;0,0465333333333333;0,0613333333333333;0,0586666666666667;0,0294666666666667;0,0554666666666667;0,0485333333333333;0,0632;0,0650666666666667;0,0553333333333333;0,0390666666666667;0,0336;0,0441333333333333;0,0813333333333333;0,0401333333333333;0,066;0,0378666666666667;0,0422666666666667;0,0604;0,0296;0,0444;0,0466666666666667;0,0614666666666667;4,3805913580719;4,8206692593709;24,0833737886604;32,5292529086616;22,6062907150481
4;0,242933333333333;0,143333333333333;0,1556;0,295733333333333;0,1988;550;232;82;50;477;203;98;492;312;630;935;758;547;395;874;721;608;855;845;962;0,102687566032926;0,101466666666667;0,0385333333333333;0,0554666666666667;0,0356;0,0496;0,0742666666666667;0,0521333333333333;0,0524;0,052;0,0425333333333333;0,0401333333333333;0,048;0,0417333333333333;0,0554666666666667;0,0417333333333333;0,0338666666666667;0,0434666666666667;0,0484;0,0304;0,0628;0,1016;0,0386666666666667;0,0556;0,0357333333333333;0,0497333333333333;0,0744;0,0522666666666667;0,0525333333333333;0,0521333333333333;0,0426666666666667;0,0402666666666667;0,0481333333333333;0,0418666666666667;0,0556;0,0418666666666667;0,034;0,0436;0,0485333333333333;0,0305333333333333;0,0629333333333333;4,10086832252719;4,97415654593608;22,1419845402854;33,8358284965531;22,6024184041076
4;0,2548;0,1552;0,143466666666667;0,279733333333333;0,2056;549;241;80;37;514;221;99;582;294;595;900;737;542;366;923;711;596;951;833;941;0,0984092428738104;0,0362666666666667;0,0242666666666667;0,0557333333333333;0,0456;0,0496;0,0301333333333333;0,0690666666666667;0,0732;0,0616;0,0489333333333333;0,0501333333333333;0,0354666666666667;0,0566666666666667;0,07;0,0269333333333333;0,0648;0,0494666666666667;0,0556;0,0626666666666667;0,0338666666666667;0,0364;0,0244;0,0558666666666667;0,0457333333333333;0,0497333333333333;0,0302666666666667;0,0692;0,0733333333333333;0,0617333333333333;0,0490666666666667;0,0502666666666667;0,0356;0,0568;0,0701333333333333;0,0270666666666667;0,0649333333333333;0,0496;0,0557333333333333;0,0628;0,034;4,30748353823532;4,45730547897024;23,5189066991875;29,040328387218;21,632463727742
4;0,236;0,153866666666667;0,155866666666667;0,2932;0,201066666666667;536;177;101;37;502;239;99;557;278;598;927;708;576;329;904;720;533;958;865;980;0,071446120921311;0,0582666666666667;0,0281333333333333;0,0294666666666667;0,0625333333333333;0,0401333333333333;0,038;0,0328;0,0621333333333333;0,0456;0,054;0,0782666666666667;0,0532;0,0476;0,0636;0,0268;0,0454666666666667;0,0417333333333333;0,0485333333333333;0,0518666666666667;0,0918666666666667;0,0584;0,0282666666666667;0,0296;0,0626666666666667;0,0402666666666667;0,0381333333333333;0,0329333333333333;0,0622666666666667;0,0457333333333333;0,0541333333333333;0,0784;0,0533333333333333;0,0477333333333333;0,0637333333333333;0,0269333333333333;0,0456;0,0418666666666667;0,0486666666666667;0,052;0,092;4,27773312263512;4,75319010353105;23,653913171513;31,393640670278;21,2732346640862
4;0,2488;0,16;0,149866666666667;0,292133333333333;0,196133333333333;537;251;97;32;481;232;100;526;279;584;932;754;533;358;866;782;606;909;803;957;0,0924108507998991;0,0570666666666667;0,0782666666666667;0,0664;0,0629333333333333;0,0614666666666667;0,0622666666666667;0,0578666666666667;0,0284;0,038;0,0357333333333333;0,048;0,0625333333333333;0,0612;0,0346666666666667;0,048;0,0572;0,032;0,0270666666666667;0,0414666666666667;0,0394666666666667;0,0572;0,0784;0,0665333333333333;0,0630666666666667;0,0616;0,0624;0,058;0,0285333333333333;0,0381333333333333;0,0358666666666667;0,0481333333333333;0,0626666666666667;0,0613333333333333;0,0348;0,0481333333333333;0,0573333333333333;0,0321333333333333;0,0272;0,0416;0,0396;4,66087422119204;5,20995037128727;27,4639675153755;37,2251968700428;26,6822566180602
4;0,252266666666667;0,1508;0,1376;0,280533333333333;0,192266666666667;508;265;89;34;486;243;120;524;251;628;881;788;525;365;839;747;652;929;808;966;0,0830944415752307;0,0552;0,0904;0,0548;0,0349333333333333;0,0533333333333333;0,0466666666666667;0,0621333333333333;0,0441333333333333;0,0261333333333333;0,0410666666666667;0,0658666666666667;0,0466666666666667;0,0246666666666667;0,0338666666666667;0,074;0,0837333333333333;0,048;0,05;0,0201333333333333;0,0442666666666667;0,0553333333333333;0,0905333333333333;0,0549333333333333;0,0350666666666667;0,0534666666666667;0,0468;0,0622666666666667;0,0442666666666667;0,0262666666666667;0,0412;0,066;0,0468;0,0248;0,034;0,0741333333333333;0,0838666666666667;0,0481333333333333;0,0501333333333333;0,0202666666666667;0,0444;4,60789178098407;5,05454411340657;27,330879725445;37,1490258632827;27,1436884251132
