"Strategy";"randomWalkTemperature1";"randomWalkTemperature2";"randomWalkTemperature3";"randomWalkTemperature4";"randomWalkTemperature5";"randomSwaps1";"randomSwaps2";"randomSwaps3";"randomSwaps4";"randomSwaps5";"randomSwaps6";"randomSwaps7";"randomSwaps8";"randomSwaps9";"randomSwaps10";"acceptedRandomSwaps1";"acceptedRandomSwaps2";"acceptedRandomSwaps3";"acceptedRandomSwaps4";"acceptedRandomSwaps5";"acceptedRandomSwaps6";"acceptedRandomSwaps7";"acceptedRandomSwaps8";"acceptedRandomSwaps9";"acceptedRandomSwaps10";"KS";"euclideanClusterMean1";"euclideanClusterMean2";"euclideanClusterMean3";"euclideanClusterMean4";"euclideanClusterMean5";"euclideanClusterMean6";"euclideanClusterMean7";"euclideanClusterMean8";"euclideanClusterMean9";"euclideanClusterMean10";"euclideanClusterMean11";"euclideanClusterMean12";"euclideanClusterMean13";"euclideanClusterMean14";"euclideanClusterMean15";"euclideanClusterMean16";"euclideanClusterMean17";"euclideanClusterMean18";"euclideanClusterMean19";"euclideanClusterMean20";"chiSquareClusterMean1";"chiSquareClusterMean2";"chiSquareClusterMean3";"chiSquareClusterMean4";"chiSquareClusterMean5";"chiSquareClusterMean6";"chiSquareClusterMean7";"chiSquareClusterMean8";"chiSquareClusterMean9";"chiSquareClusterMean10";"chiSquareClusterMean11";"chiSquareClusterMean12";"chiSquareClusterMean13";"chiSquareClusterMean14";"chiSquareClusterMean15";"chiSquareClusterMean16";"chiSquareClusterMean17";"chiSquareClusterMean18";"chiSquareClusterMean19";"chiSquareClusterMean20";"EX";"EY";"EX2";"EY2";"EXY"
5;0,2512;0,147866666666667;0,149733333333333;0,288666666666667;0,193066666666667;419;200;91;53;383;193;88;408;215;500;726;786;804;809;698;731;753;702;725;766;0,104833702717888;0,0472;0,0398666666666667;0,0861333333333333;0,0808;0,0537333333333333;0,0308;0,0538666666666667;0,0302666666666667;0,0466666666666667;0,0313333333333333;0,0612;0,0601333333333333;0,0314666666666667;0,0326666666666667;0,0712;0,0492;0,0653333333333333;0,048;0,0418666666666667;0,0382666666666667;0,0473333333333333;0,04;0,0862666666666667;0,0809333333333333;0,0538666666666667;0,0309333333333333;0,054;0,0304;0,0468;0,0314666666666667;0,0613333333333333;0,0602666666666667;0,0316;0,0328;0,0713333333333333;0,0493333333333333;0,0654666666666667;0,0481333333333333;0,042;0,0384;4,62442465513655;4,96267776589896;27,3484397126832;35,9651965428323;25,3939361400344
5;0,248133333333333;0,148266666666667;0,1492;0,293733333333333;0,204933333333333;463;167;68;30;409;180;93;409;210;470;792;704;744;745;788;730;725;777;762;733;0,049857892706196;0,0373333333333333;0,0549333333333333;0,0682666666666667;0,0668;0,0390666666666667;0,0328;0,0510666666666667;0,0550666666666667;0,0348;0,0449333333333333;0,0505333333333333;0,0470666666666667;0,0456;0,0676;0,0292;0,0569333333333333;0,0398666666666667;0,06;0,0682666666666667;0,0498666666666667;0,0374666666666667;0,0550666666666667;0,0684;0,0669333333333333;0,0392;0,0329333333333333;0,0512;0,0552;0,0349333333333333;0,0450666666666667;0,0506666666666667;0,0472;0,0457333333333333;0,0677333333333333;0,0293333333333333;0,0570666666666667;0,04;0,0601333333333333;0,0684;0,05;4,4818880771536;4,77731725709475;25,7305567417642;32,9251197774326;23,71044975332
5;0,258533333333333;0,1592;0,1484;0,286933333333333;0,1996;388;178;92;24;372;178;85;435;217;491;707;772;781;731;744;764;746;761;745;749;0,105272709659423;0,0596;0,0614666666666667;0,0386666666666667;0,104133333333333;0,0365333333333333;0,0406666666666667;0,0321333333333333;0,0610666666666667;0,0464;0,0414666666666667;0,0737333333333333;0,032;0,0346666666666667;0,0349333333333333;0,0782666666666667;0,0344;0,0324;0,0396;0,0473333333333333;0,0705333333333333;0,0597333333333333;0,0616;0,0388;0,104266666666667;0,0366666666666667;0,0408;0,0322666666666667;0,0612;0,0465333333333333;0,0416;0,0738666666666667;0,0321333333333333;0,0348;0,0350666666666667;0,0784;0,0345333333333333;0,0325333333333333;0,0397333333333333;0,0474666666666667;0,0706666666666667;4,96030978861647;5,11352373928931;30,9724216554001;36,0036215947383;27,07323350978
5;0,2588;0,1604;0,146533333333333;0,291733333333333;0,210266666666667;381;176;75;30;388;214;78;489;211;447;699;727;742;748;745;769;777;789;740;764;0,12640343796825;0,0472;0,0488;0,0516;0,0546666666666667;0,0618666666666667;0,0348;0,0425333333333333;0,054;0,0865333333333333;0,0952;0,0412;0,0344;0,0181333333333333;0,0345333333333333;0,0534666666666667;0,0206666666666667;0,0430666666666667;0,0549333333333333;0,0574666666666667;0,0649333333333333;0,0473333333333333;0,0489333333333333;0,0517333333333333;0,0548;0,062;0,0349333333333333;0,0426666666666667;0,0541333333333333;0,0866666666666667;0,0953333333333333;0,0413333333333333;0,0345333333333333;0,0182666666666667;0,0346666666666667;0,0536;0,0208;0,0432;0,0550666666666667;0,0576;0,0650666666666667;4,73467181012318;5,28494063474051;28,2450516511585;37,3733898392454;27,4087141776934
5;0,2476;0,156;0,1464;0,2888;0,2108;404;191;82;36;437;169;90;429;211;459;711;740;767;762;766;748;743;761;731;771;0,075909302908623;0,0366666666666667;0,0504;0,0404;0,0724;0,0448;0,0589333333333333;0,0422666666666667;0,1016;0,0389333333333333;0,0424;0,0348;0,0518666666666667;0,04;0,0574666666666667;0,0753333333333333;0,0353333333333333;0,028;0,0389333333333333;0,0577333333333333;0,0517333333333333;0,0368;0,0505333333333333;0,0405333333333333;0,0725333333333333;0,0449333333333333;0,0590666666666667;0,0424;0,101733333333333;0,0390666666666667;0,0425333333333333;0,0349333333333333;0,052;0,0401333333333333;0,0576;0,0753333333333333;0,0354666666666667;0,0281333333333333;0,0390666666666667;0,0578666666666667;0,0518666666666667;4,71643142334583;5,19261221989313;28,1069603672272;36,366076029844;26,8217857028648
5;0,2668;0,158133333333333;0,1552;0,2868;0,202;394;168;97;48;377;198;125;458;238;512;760;712;787;772;694;708;762;772;734;799;0,0900924363887011;0,0888;0,0564;0,0422666666666667;0,0566666666666667;0,0364;0,0468;0,0776;0,0550666666666667;0,0409333333333333;0,0357333333333333;0,0393333333333333;0,0305333333333333;0,0329333333333333;0,0256;0,0589333333333333;0,0664;0,0757333333333333;0,0596;0,0394666666666667;0,0348;0,0889333333333333;0,0565333333333333;0,0424;0,0568;0,0365333333333333;0,0469333333333333;0,0777333333333333;0,0552;0,0410666666666667;0,0358666666666667;0,0394666666666667;0,0306666666666667;0,0330666666666667;0,0257333333333333;0,0590666666666667;0,0665333333333333;0,0758666666666667;0,0597333333333333;0,0396;0,0349333333333333;4,41123294509017;4,53389845967849;25,3763889578809;31,3748114580385;23,4886830528771
5;0,266266666666667;0,1468;0,1516;0,289066666666667;0,2052;428;197;77;43;407;220;107;381;234;487;750;774;724;770;740;783;784;679;726;770;0,0945083745817862;0,0182666666666667;0,0277333333333333;0,0452;0,102933333333333;0,0456;0,0602666666666667;0,0574666666666667;0,0677333333333333;0,0508;0,0462666666666667;0,0542666666666667;0,0365333333333333;0,0645333333333333;0,0372;0,0214666666666667;0,0604;0,0568;0,0377333333333333;0,0468;0,062;0,0184;0,0278666666666667;0,0453333333333333;0,103066666666667;0,0457333333333333;0,0604;0,0576;0,0678666666666667;0,0509333333333333;0,0464;0,0544;0,0366666666666667;0,0646666666666667;0,0373333333333333;0,0216;0,0605333333333333;0,0569333333333333;0,0378666666666667;0,0469333333333333;0,0621333333333333;4,57582120836505;4,39491045304556;26,2336001638569;28,3847240433074;21,0891045933554
5;0,262133333333333;0,1556;0,1416;0,296266666666667;0,2004;388;240;76;44;422;171;119;413;242;471;712;779;760;757;738;742;781;722;742;767;0,0751364746718581;0,0545333333333333;0,0761333333333333;0,0317333333333333;0,0228;0,0330666666666667;0,0409333333333333;0,0490666666666667;0,0564;0,0728;0,0732;0,0338666666666667;0,0502666666666667;0,0489333333333333;0,0912;0,0533333333333333;0,044;0,0492;0,0594666666666667;0,026;0,0330666666666667;0,0546666666666667;0,0762666666666667;0,0318666666666667;0,0229333333333333;0,0332;0,0410666666666667;0,0492;0,0565333333333333;0,0729333333333333;0,0733333333333333;0,034;0,0504;0,0490666666666667;0,0913333333333333;0,0534666666666667;0,0441333333333333;0,0493333333333333;0,0596;0,0261333333333333;0,0332;4,47947557360085;4,87075720285101;26,3416987268599;33,5146370318154;26,0223961836209
5;0,2488;0,148533333333333;0,142133333333333;0,2912;0,212266666666667;407;175;95;46;386;202;107;471;249;475;735;781;757;712;733;740;738;805;731;768;0,092090984057082;0,0788;0,0356;0,0481333333333333;0,032;0,0410666666666667;0,0765333333333333;0,0302666666666667;0,0549333333333333;0,0448;0,0476;0,0692;0,0486666666666667;0,064;0,0490666666666667;0,0250666666666667;0,0624;0,0332;0,0374666666666667;0,0669333333333333;0,0542666666666667;0,0789333333333333;0,0357333333333333;0,0482666666666667;0,0321333333333333;0,0412;0,0766666666666667;0,0304;0,0550666666666667;0,0449333333333333;0,0477333333333333;0,0693333333333333;0,0488;0,0641333333333333;0,0492;0,0252;0,0625333333333333;0,0333333333333333;0,0376;0,0670666666666667;0,0544;4,30920641101385;4,87261178103833;23,1109622564226;31,9681899479;22,4534939951812
5;0,251733333333333;0,1516;0,145733333333333;0,282;0,206133333333333;396;195;72;32;476;183;90;373;231;478;752;778;743;770;798;732;728;700;746;753;0,126033419384174;0,0462666666666667;0,024;0,064;0,0477333333333333;0,0429333333333333;0,0986666666666667;0,0630666666666667;0,0624;0,0458666666666667;0,0450666666666667;0,0456;0,0192;0,0353333333333333;0,0710666666666667;0,0254666666666667;0,0258666666666667;0,0689333333333333;0,0576;0,0569333333333333;0,054;0,0464;0,0241333333333333;0,0641333333333333;0,0478666666666667;0,0430666666666667;0,0988;0,0632;0,0625333333333333;0,046;0,0452;0,0457333333333333;0,0193333333333333;0,0354666666666667;0,0712;0,0256;0,026;0,0690666666666667;0,0577333333333333;0,0570666666666667;0,0541333333333333;4,03463257236988;4,43925875936695;21,2383149902189;28,9033793557063;20,3916704222181
